"URI","Label","Project","Project URI","Item Category","Last Updated","Authorship","Latitude (WGS-84)","Longitude (WGS-84)","Geospatial note","Early Date (BCE/CE)","Late Date (BCE/CE)","Context URI","Context (1)","Context (2)","Context (3)","Context (4)","Has Biological Taxonomy [URI]","Has Biological Taxonomy [Label]","Has anatomical identification [URI]","Has anatomical identification [Label]","Has fusion character [Proximal URI]","Has fusion character [Proximal Label]","Has fusion character [Distal URI]","Has fusion character [Distal Label]","Has physiological sex determination [URI]","Has physiological sex determination [Label]","Sorting Number","Excavation Method","Mammal","Nisp","Weight (g)","Element","Spine Portion","Fusion Status","# Of Fragments","Lateral Present","Principle Author / Analyst","Side","Side (english)","Dorsal and Middle Present","Mollusk","Cranial Present","Mid-shaft Present","Proximal and Shaft Present","Medial Present","Proximal Present","Cranial Protion","Caudal Present","Aves","# Of Complete Bones","Stylopod","Burning- Grey","Dorsal Present","Mandibular Portion","Gb","Phalanx","Glpe","Bp","Tp","Ld","Bd","Body Size","Tal_gll","Tal_glm","Tal_tm","Tal_bd","Gl","V_pl","Distal Present","Shaft and Distal Present","Payne (1973) Mandible Wear Stage","Burning- Black","Bpc","Carpal/tarsal","Ventral Present","Tal_tl","Tooth Wear (grant)","Humerus Breadth Of Trochlea","Humerus Height Of Trochlea","Cox_la","Cox_kb","Cox_kh","Sex","Middle and Ventral Present","Cut Marks","Carnivore Gnawing","Part Burned","V_bfcr","V_bfcd","V_h","V_lcde","V_lapa","V_bpacd","V_kbw","Scap_klc","Td","Gldp4","Gbdp4","Glm1","Gbm1","U_hz_bas","Oroabohz","Dorsobhz","Glm3","Gbm3","Burning- Brown","Moll_gh","Cox_ku","Bfp","Scap_glp","Lg","Bg","Moll_gl","P3_dls","P3_ld","P3_mbs","Others","Bfd","Burning- White","Left","Dd","Cd","Pisces","Ulna Measurement Tpa","Ulna Measurement Kto","Scap_dha","Tc","Lop","Chopped"
"http://opencontext.org/subjects/DE5C99E3-453D-475A-E601-FD2835F34491","Bone 3424","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0000981","femur","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-unfused","Distal epiphysis unfused","","","0.03424","hand collected","Ovis/Capra","1.0","5.0","Femur","","dE_uf","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/5BC58CE2-A582-4C93-7A24-0632666C1B0C","Bone 3425","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","0.03425","hand collected","sizeclass large mammal","2.0","13.0","Langknochen","","","2.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/354A6AFE-EDAE-471C-C1C6-6754A023E6ED","Bone 3426","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.03426","hand collected","sizeclass large mammal","1.0","1.0","Costa","","","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/CCA2348D-4CC2-44BA-1099-AC61027D41C7","Bone 3427","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","0.03427","hand collected","sizeclass mid sized mammal","8.0","2.0","Langknochen","","","8.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/27F8030A-579B-437F-5043-4817FFEFC239","Bone 3428","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.03428","hand collected","sizeclass mid sized mammal","4.0","4.0","Costa","","","4.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/F5BF5FAB-50B8-4674-7FC7-56D43F65C24E","Bone 3429","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","","","","","","","","","","","0.03429","hand collected","indeterminate","0.0","10.5","indeterminate","","","0.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/2E72D283-06E6-4FB5-88B6-141A353E76B0","Bone 3430","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.0343","hand collected","Bos primigenius f. taur.","1.0","14.0","cran. Fragm.","","Sutur_f","1.0","","Alfred Galik","","","","","","","","","","frontale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/645867D5-41B6-4B7B-C834-2169F9E84650","Bone 3431","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.03431","hand collected","Bos primigenius f. taur.","1.0","39.5","cran. Fragm.","","Sutur_f","1.0","","Alfred Galik","sin","left","","","","","","","","frontale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/6AF4DCB2-7123-48DD-21B3-265BF34AAF13","Bone 3432","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.03432","hand collected","Bos primigenius f. taur.","1.0","21.0","cran. Fragm.","","Sutur_uf","1.0","","Alfred Galik","","","","","","","","","","frontale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/6E425D5B-7AC4-4A73-1007-A4F361245135","Bone 3433","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.03433","hand collected","Bos primigenius f. taur.","1.0","13.0","cran. Fragm.","","","1.0","","Alfred Galik","dext","right","","","","","","","","frontale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/E40F7494-8A19-4968-C63A-5A35323EF302","Bone 3434","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.03434","hand collected","Bos primigenius f. taur.","1.0","15.0","cran. Fragm.","","","1.0","","Alfred Galik","dext","right","","","","","","","","Os incisivum","","","","","","","","","","","","","","","large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/C9406F14-611A-4BF0-AAFB-488249710876","Bone 3435","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0001684","mandible","","","","","","","0.03435","hand collected","Bos primigenius f. taur.","1.0","37.0","Mandibula","","","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","Ramus mandibulae","","","","","","","","midsize","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/EA7A4D67-5891-4070-36E2-B7A9BC1AD4E4","Bone 3436","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003268","tooth of lower jaw","","","","","","","0.03436","hand collected","Bos primigenius f. taur.","1.0","48.5","dens inf.","","","","","Alfred Galik","sin","left","","","","","","","","","","","1.0","","","","m3","","","","","","","","midsize","","","","","","","","","","","","","","","m3g-h","","","","","","","","","","","","","","","","","","","","","","","","","","","44.5","19.8","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/35B0C19F-EE0A-4596-4C50-116A7E7204EF","Bone 3437","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003268","tooth of lower jaw","","","","","","","0.03437","hand collected","Bos primigenius f. taur.","1.0","5.0","dens inf.","","","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/E314E712-A5E4-480E-1361-B777A1024EEF","Bone 3438","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0000976","humerus","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-unfused","Distal epiphysis unfused","","","0.03438","hand collected","Bos primigenius f. taur.","1.0","23.0","Humerus","","dE_uf","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/A7ED4A72-D12C-4725-A11D-461D6E0729D9","Bone 3439","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0000976","humerus","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused","Distal epiphysis fused","","","0.03439","hand collected","Bos primigenius f. taur.","1.0","164.0","Humerus","","dE_f","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","","","","","","","","","large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/0ADA80D9-E023-4EAB-1653-0DBFD1BAF6F5","Bone 3440","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0000979","tibia","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-unfused","Proximal epiphysis unfused","","","","","0.0344","hand collected","Bos primigenius f. taur.","1.0","9.0","Tibia","","pE_uf","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/98C1E2EE-67BF-4981-AAAA-898719D1B5F9","Bone 3441","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.03441","hand collected","Bos primigenius f. taur.","1.0","15.5","Costa","C.vera","E_f","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
